drugbank_id	atc
DB00677	J01RA15
DB00678	C09CA01
DB00678	C09DA01
DB00678	C09DB06
DB00679	N05AC02
DB00680	C01BG01
DB00681	G01AA03
DB00681	A07AA07
DB00681	A01AB04
DB00681	J02AA01
DB00682	B01AA03
DB00683	N05CD08
DB00684	S01AA12
DB00684	J01GB01
DB00685	J01MA13
DB00686	C05BA04
DB00686	G04BX15
DB00687	S02CA07
DB00687	S01CA06
DB00687	H02AA02
DB00687	S03CA05
DB00688	S03CA05
DB00689	S03CA05
DB00690	N05CD01
DB00691	C09AA13
DB00691	C09BA13
DB00692	V03AB36
DB00692	C04AB01
DB00693	S01JA01
DB00693	S01JA51
DB00694	L01DB02
DB00694	L01XY01
DB00695	C03EB01
DB00695	C03CA01
DB00695	G01AE10
DB00695	C03CB01
DB00696	N02CA02
DB00696	N02CA52
DB00696	N02CA72
DB00697	M03BX02
DB00698	J01XE01
DB00698	J01XE51
DB00699	C04AE02
DB00700	C03DA04
DB00701	J05AE05
DB00702	J01XE51
DB00703	G01AE10
DB00703	S01EC05
DB00704	N02AA56
DB00704	N07BB04
DB00704	A08AA62
DB00705	J05AG02
DB00706	G04CA52
DB00706	G04CA02
DB00706	G01AE10
DB00706	G04CA54
DB00706	G04CA53
DB00707	L01XD01
DB00708	N01AH03
DB00709	J05AR27
DB00709	J05AR02
DB00709	J05AR25
DB00709	J05AR11
DB00709	J05AR07
DB00709	J05AR01
DB00709	J05AR13
DB00709	J05AR12
DB00709	J05AR24
DB00709	J05AR04
DB00709	J05AR16
DB00709	J05AR05
DB00709	J05AF05
DB00710	M05BA06
DB00710	M05BB09
DB00711	P02CB02
DB00712	M02AA19
DB00712	M01AE09
DB00712	R02AX01
DB00712	S01BC04
DB00713	J01CR50
DB00713	J01CF04
DB00714	G04BE07
DB00714	N04BC07
DB00715	N06AB05
DB00716	R03BC03
DB00716	R01AC07
DB00716	S01GX04
DB00717	H01CC54
DB00717	G03AA05
DB00717	G03DC02
DB00717	G03AB04
DB00717	G03AC01
DB00717	G03FA01
DB00717	G03FB05
DB00718	J05AF08
DB00719	R06AX09
DB00720	M05BA02
DB00721	N01BA52
DB00721	C05AD05
DB00721	S01HA05
DB00721	N01BA02
DB00722	C09BA03
DB00722	C10BX07
DB00722	C09AA03
DB00722	C09BB03
DB00723	C01CA10
DB00724	D06BB10
DB00725	A03CB04
DB00725	A03BB06
DB00726	N06AA06
DB00727	C01DA02
DB00727	C01DA52
DB00727	C05AE01
DB00728	M03AC09
DB00730	D01AC06
DB00730	P02CA02
DB00731	A10BX03
DB00732	P02CA02
DB00733	V03AB04
DB00734	N05AX08
DB00735	D01AE22
DB00736	A02BD06
DB00736	A02BC05
DB00736	M01AE52
DB00737	R06AE55
DB00737	R06AE05
DB00738	P01CX01
DB00739	J01CA18
DB00739	J01CR50
DB00740	N07XX02
DB00741	S01CB03
DB00741	A01AC03
DB00741	S01BA02
DB00741	S01CA03
DB00741	D07AA02
DB00741	S01BB01
DB00741	D07XA01
DB00741	D07BA04
DB00741	S02CA03
DB00741	A07EA02
DB00741	S02BA01
DB00741	R01AD60
DB00741	H02AB09
DB00741	D07CA01
DB00741	S03CA04
DB00741	C05AA01
DB00742	B05CX04
DB00742	A06AD16
DB00742	R05CB16
DB00742	B05BC01
DB00742	V04CX04
DB00743	V08CA08
DB00744	V04CX04
DB00745	N06BA07
DB00746	V03AC01
DB00747	N05CM05
DB00747	S01FA02
DB00747	A04AD01
DB00747	A04AD51
DB00748	R06AA08
DB00749	M01AB08
DB00750	N01BB54
DB00750	N01BB04
DB00751	S01GX10
DB00751	R06AX24
DB00752	N06AF04
DB00753	N01AB06
DB00754	N03AB01
DB00755	L01XF01
DB00755	D10AD51
DB00755	D10AD01
DB00756	D08AE01
DB00757	A04AA04
DB00758	B01AC04
DB00759	S02AA08
DB00759	A02BD02
DB00759	A01AB13
DB00759	J01AA07
DB00759	S01AA09
DB00759	J01AA20
DB00759	J01RA08
DB00759	S03AA02
DB00759	D06AA04
DB00759	A02BD08
DB00760	J01DH02
DB00760	J01DH52
DB00761	A12BA51
DB00761	B05XA01
DB00761	A12BA01
DB00762	L01CE02
DB00763	H03BB52
DB00763	H03BB02
DB00764	R03AL12
DB00764	R01AD59
DB00764	R03AK14
DB00765	C02KB01
DB00766	R03AK14
DB00767	R03AK14
DB00768	S01GX09
DB00768	R01AC08
DB00769	R01AC08
DB00770	C01EA01
DB00770	G04BE01
DB00771	A03CA02
DB00772	P03AX03
DB00773	L01CB01
DB00774	C03AA02
DB00774	G01AE10
DB00774	C03AH02
DB00774	C03AB02
DB00775	B01AC17
DB00776	N03AF02
DB00777	N05CM06
DB00778	J01FA06
DB00779	J01MB02
DB00780	N06AF03
DB00782	A03AB05
DB00782	A03CA34
DB00783	G03FA16
DB00783	G03FA06
DB00783	G03FA09
DB00783	G03FA14
DB00783	G03CA53
DB00783	G03FA12
DB00783	G03FB12
DB00783	G03FB03
DB00783	G03FA15
DB00783	G03FB02
DB00783	G03FB10
DB00783	G03FA10
DB00783	G03EA01
DB00783	G03FA04
DB00783	G03FB11
DB00783	G03FA01
DB00783	G03FB09
DB00783	G03FB08
DB00783	G03EA03
DB00783	G03AA14
DB00783	G03AB08
DB00783	G03FB01
DB00783	G03FA03
DB00783	H01CC54
DB00783	G03FA08
DB00783	G03FB06
DB00783	G03EA02
DB00783	G03AA17
DB00783	G03FA11
DB00783	G03FB07
DB00783	G03FA17
DB00783	G03FA07
DB00783	G03FA02
DB00783	G03HB01
DB00783	G03FB04
DB00783	G03FA13
DB00783	G02BB01
DB00783	G03CA03
DB00783	G03FA05
DB00783	G03FB05
DB00784	M01AG01
DB00785	G03FB05
DB00786	G03FB05
DB00787	J05AB01
DB00787	D06BB03
DB00787	S01AD03
DB00787	D06BB53
DB00788	G02CC02
DB00788	M02AA12
DB00788	M01AE56
DB00788	M01AE52
DB00788	M01AE02
DB00789	V08CA01
DB00790	C09BX01
DB00790	C09BA04
DB00790	C10BX11
DB00790	C10BX13
DB00790	C09AA04
DB00790	C09BX02
DB00790	C10BX12
DB00790	C09BB04
DB00790	C10BX15
DB00790	C10BX14
DB00790	C09BX04
DB00791	L01AD08
DB00792	R06AC04
DB00792	D04AA04
DB00793	D01AE11
DB00794	N05CB01
DB00794	N03AA03
DB00795	G01AE10
DB00795	A07EC01
DB00796	A07EC01
DB00797	M02AX02
DB00797	C04AB02
DB00798	S01AA11
DB00798	S02AA14
DB00798	D06AX07
DB00798	S03AA06
DB00798	J01GB03
DB00799	D05AX55
DB00799	D05AX05
DB00800	C01CA19
DB00801	N05BA13
DB00802	N01AH02
DB00803	J01XB01
DB00803	A07AA10
DB00804	A03AA07
DB00805	N06AX07
DB00806	C04AD03
DB00806	R03DA20
DB00807	S01HA04
DB00808	C03BA11
DB00808	C09BX01
DB00808	G01AE10
DB00808	C10BX13
DB00809	S01FA06
DB00809	S01FA56
DB00810	N04AA02
DB00811	J05AP01
DB00812	M01BA01
DB00812	M01AA01
DB00812	M02AA01
DB00813	N01AH01
DB00813	N02AB03
DB00813	N01AH51
DB00814	N01BB59
DB00814	M01AC56
DB00814	M01AC06
DB00815	M01AC06
DB00816	R03AB03
DB00816	R03CB03
DB00816	R03CB53
DB00817	J01MB01
DB00818	N01AX10
DB00819	G01AE10
DB00819	S01EC01
DB00820	G04BE08
DB00820	C02KX52
DB00820	G04CA54
DB00821	G04CA54
DB00822	P03AA04
DB00822	P03AA54
DB00822	N07BB01
DB00823	N07BB01
DB00824	N07BB01
DB00825	N07BB01
DB00826	G01AA02
DB00826	D01AA02
DB00826	A01AB10
DB00826	S01AA10
DB00826	A07AA03
DB00827	J01MB06
DB00828	J01XX01
DB00829	N05BA01
DB00830	A07AA03
DB00831	N05AB06
DB00832	N03AD02
DB00833	J01DC04
DB00834	G03XB01
DB00834	G03XB51
DB00835	R06AB51
DB00835	R06AB01
DB00836	A07DA53
DB00836	A07DA03
DB00837	N03AG05
DB00838	D07AB21
DB00839	A10BB05
DB00840	A07DA03
DB00841	C01CA07
DB00842	N05BA04
DB00843	N06DA52
DB00843	N06DA53
DB00843	N06DA02
DB00844	N02AF02
DB00845	J04BA01
DB00846	D07CC03
DB00846	D07AC07
DB00847	A16AA04
DB00847	S01XA21
DB00848	P02CE01
DB00849	N03AA01
DB00849	N05CB01
DB00850	N05AB03
DB00851	L01AX04
DB00852	R01BA52
DB00852	R01BA02
DB00853	L01AX03
DB00854	R01BA02
DB00855	L01XD04
DB00856	D01AE07
DB00857	D01AE15
DB00857	D01BA02
DB00858	D01BA02
DB00859	M01CC01
DB00860	D07AA03
DB00860	S01CA02
DB00860	D07XA02
DB00860	A01AC54
DB00860	R01AD02
DB00860	S01BB02
DB00860	R01AD52
DB00860	S01CB02
DB00860	V03AB05
DB00860	S03BA02
DB00860	D07BA01
DB00860	D07CA03
DB00860	S01BA04
DB00860	S02BA03
DB00860	A07EA01
DB00860	H02AB06
DB00860	S02CA01
DB00860	C05AA04
DB00860	S03CA02
DB00861	N02BA11
DB00862	G04BE09
DB00863	A02BA07
DB00863	A02BA02
DB00864	D11AH01
DB00864	L04AD02
DB00865	L04AD02
DB00866	C07AA01
DB00867	G02CA01
DB00868	R05DB01
DB00869	G01AE10
DB00869	S01EC03
DB00870	M01AE07
DB00871	R03CC53
DB00871	R03CC03
DB00871	R03AC03
DB00872	C03XA02
DB14596	R03AC03
DB00874	R05CA03
DB00875	N05AF01
DB00876	C09DA02
DB00876	C09CA02
DB00877	S01XA23
DB00877	L04AA10
DB00878	R02AA05
DB00878	S03AA04
DB00878	D08AC52
DB00878	D08AC02
DB00878	S01AX09
DB00878	D09AA12
DB00878	B05CA02
DB00878	A01AB03
DB00878	S02AA09
DB00879	J05AR19
DB00879	J05AR08
DB00879	J05AR17
DB00879	J05AF09
DB00879	J05AR09
DB00879	J05AR20
DB00879	J05AR06
DB00879	J05AR03
DB00879	J05AR22
DB00879	J05AR18
DB00880	C03AB04
DB00880	G01AE10
DB00880	C03AA04
DB00880	C03AH01
DB00881	C09AA06
DB00881	C09BA06
DB00882	G03GB02
DB00883	C01DA08
DB00883	C01DA58
DB00883	C05AE02
DB00884	M05BB07
DB00884	M05BB02
DB00884	M05BB04
DB00884	M05BA07
DB00885	M05BA07
DB00886	M05BA07
DB00887	G01AE10
DB00887	C03CB02
DB00887	C03EB02
DB00887	C03CA02
DB00888	L01AA05
DB00889	A04AA02
DB00890	G03CB01
DB00890	G03CC02
DB00891	G01AE10
DB00891	J01EB04
DB00892	S01HA02
DB00892	D04AB03
DB00893	D04AB03
DB00894	D04AB03
DB00895	J01CR50
DB00896	H02AB12
DB00896	S01BA13
DB00897	N05CD05
DB00898	V03AB16
DB00898	V03AZ01
DB00898	D08AX08
DB00899	N01AH06
DB00900	J05AF02
DB00901	R03AC17
DB00902	R06AD04
DB00903	C03CC01
DB00904	A04AA01
DB00905	S01EE03
DB00906	N03AG06
DB00907	S01HA01
DB00907	S02DA02
DB00907	N01BC01
DB00907	R02AD03
DB00908	C01BA01
DB00908	C01BA51
DB00908	C01BA71
DB00909	N03AX15
DB00909	G01AE10
DB00910	H05BX02
DB00911	J01RA11
DB00911	J01RA13
DB00911	A02BD09
DB00911	J01XD02
DB00911	G01AF20
DB00911	P01AB02
DB00912	A10BD14
DB00912	A10BX02
DB00913	N01AH05
DB00914	A10BA01
DB00914	A10BD01
DB00915	N04BB01
DB00916	A02BD11
DB00916	P01AB52
DB00916	D06BX01
DB00916	A02BD03
DB00916	J01XD01
DB00916	J01RA04
DB00916	A02BD01
DB00916	J01RA14
DB00916	A02BD15
DB00916	J01RA03
DB00916	A01AB17
DB00916	G01AF20
DB00916	J01RA10
DB00916	A02BD02
DB00916	A02BD13
DB00916	G01AF01
DB00916	P01AB51
DB00916	A02BD08
DB00916	P01AB01
DB00917	G02AD02
DB00918	N02CC05
DB00919	J01XX04
DB00920	S01GX08
DB00920	R06AX17
DB00921	N07BC01
DB00921	N07BC51
DB00921	N02AE01
DB00922	C01CX08
DB00923	J01DC11
DB00924	M03BX08
DB00925	C04AX02
DB00926	D05BB01
DB00927	A02BA03
DB00927	A02BA53
DB00928	L01BC07
DB00929	G02AD06
DB00929	A02BB01
DB00929	M01AE56
DB00930	C10AC04
DB00931	J01AA05
DB00931	J01AA20
DB00932	J05AE09
DB00933	N05AC03
DB00934	N06AA21
DB00935	S01GA04
DB00935	D11AX27
DB00935	R01AB07
DB00935	R01AA05
DB00936	D01AE12
DB00936	N02BA04
DB00936	N02BA12
DB00936	S01BC08
DB00937	A08AA03
DB00938	R03AK06
DB00938	R03AK12
DB00938	R03AC12
DB00939	M01AG04
DB00939	M02AA18
DB00940	A03AB07
DB00941	M03AC05
DB00942	M02AA18
DB00943	J05AF03
DB00944	S01EB04
DB00945	B01AC06
DB00945	C07FX04
DB00945	C10BX04
DB00945	M01BA03
DB00945	N02BA71
DB00945	C10BX02
DB00945	B01AC56
DB00945	N02AJ07
DB00945	N02AJ02
DB00945	N02BA01
DB00945	C10BX05
DB00945	N02BA51
DB00945	A01AD05
DB00945	C10BX01
DB00945	C07FX03
DB00945	N02AJ18
DB00945	C10BX12
DB00945	C10BX08
DB00945	C10BX06
DB00945	C07FX02
DB00946	B01AA04
DB00947	L02BA03
DB00948	J01CR50
DB00948	J01CA10
DB00949	N03AX10
DB00950	R06AX26
DB00951	J04AM04
DB00951	J04AM01
DB00951	J04AM03
DB00951	J04AM02
DB00951	J04AC01
DB00951	J04AM06
DB00951	J04AM05
DB00951	J04AM07
DB00951	J04AM08
DB00951	J04AC51
DB00952	N02CC02
DB00953	N02CC04
DB00954	J01FA13
DB00955	S01AA23
DB00955	J01GB07
DB00956	R05DA03
DB00957	G03AA11
DB00957	G03FA13
DB00957	G03AB09
DB00958	L01XA02
DB00959	D10AA02
DB00959	H02AB04
DB00959	H02BX01
DB00959	D07CA02
DB00959	S01CA08
DB00959	D07AA01
DB00960	C07CA03
DB00960	C07AA03
DB00961	N01BB53
DB00961	N01BB03
DB00962	N05CF03
DB00963	S01BC11
DB00964	S01EA03
DB00965	V08AD01
DB00966	C09DB04
DB00966	C09CA07
DB00966	C09DA07
DB00967	R06AX27
DB00968	C02AB01
DB00969	A03AE01
DB00970	L01DA01
DB00971	D01AE13
DB00972	R06AX19
DB00972	S01GX07
DB00972	R01AC03
DB00973	C10BA02
DB00973	C10BA11
DB00973	C10BA10
DB00973	C10BA05
DB00973	C10BA12
DB00973	C10AX09
DB00973	C10BA06
DB00974	C10BA06
DB00975	B01AC07
DB00976	J01FA15
DB00977	G03AA15
DB00977	G03AA11
DB00977	L02AA03
DB00977	G03AA12
DB00977	G03AA16
DB00977	G03AB02
DB00977	G03CA01
DB00977	G03AA03
DB00977	G03AA10
DB00977	G03AB04
DB00977	G03AB01
DB00977	G03AB07
DB00977	G03AA13
DB00977	G03AA06
DB00977	G03AA08
DB00977	G03AA02
DB00977	G03AA04
DB00977	G03AA09
DB00977	G03AB09
DB00977	G03AA07
DB00977	G03AB03
DB00977	G03AA05
DB00977	G03AB05
DB00977	G03AB06
DB00977	G03AA01
DB00978	S01AE04
DB00978	J01MA07
DB00979	S01FA54
DB00979	S01FA04
DB00980	N05CH02
DB00981	S01EB05
DB00981	V03AB19
DB00982	D10AD04
DB00982	D10AD54
DB00982	D10BA01
DB00983	R03AL09
DB00983	R03AL05
DB00983	R03AK09
DB00983	R03AL10
DB00983	R03CC15
DB00983	R03AL11
DB00983	R03AL07
DB00983	R03AK08
DB00983	R03AC13
DB00983	R03AK07
DB00983	R03AK11
DB00984	R03AK11
DB00985	R06AA11
DB00986	R03AL09
DB00986	R03AL04
DB00986	R03BB06
DB00986	D11AA01
DB00986	A03AB02
DB00986	R03AL11
DB00986	R03AL07
DB00986	A03CA05
DB00986	R03AL12
DB00987	L01BC01
DB00987	L01XY01
DB00988	C01CA04
DB00989	N06DA03
DB00990	L02BG06
DB00991	M01AE12
DB00992	L01XD03
DB00993	L04AX01
DB00994	A07AA51
DB00994	R02AB01
DB00994	J01GB05
DB00994	D06AX04
DB00994	S03AA01
DB00994	A01AB08
DB00994	A07AA01
DB00994	S02AA07
DB00994	B05CA09
DB00994	S01AA03
DB00995	M01CB03
DB00996	N03AX12
DB00997	L01DB01
DB00998	N02CC07
DB00999	C09BX03
DB00999	C03AX01
DB00999	C03AB03
DB00999	C09DX03
DB00999	C03EA01
DB00999	C09DX06
DB00999	C09XA52
DB00999	G01AE10
DB00999	C09DX01
DB00999	C03AA03
DB00999	C09XA54
DB00999	C09DX07
DB01000	J01CR50
DB01001	R03AK04
DB01001	R03AC02
DB01001	R03CC02
DB01001	R03AK13
DB01001	R03AL02
DB01002	N01BB10
DB01003	R03AK05
DB01003	R03AK04
DB01003	R03BC01
DB01003	R01AC51
DB01003	S01GX51
DB01003	R01AC01
DB01003	S01GX01
DB01003	D11AH03
DB01003	A07EB01
DB01004	J05AB06
DB01004	S01AD09
DB01005	L01XX05
DB01006	L02BG04
DB01007	G01AF20
DB01007	D01AC07
DB01007	G01AF08
DB01008	L01AB01
DB01009	M01AE03
DB01009	M02AA10
DB01009	M01AE53
DB01010	V04CX07
DB01011	V04CD01
DB01012	H05BX01
DB01013	M01AE53
DB01014	A07EC04
DB01015	J04AM08
DB01015	J01EE01
DB01015	G01AE10
DB01015	J01EC01
DB01016	A10BB01
DB01017	D10AF07
DB01017	J01AA08
DB01017	J01AA20
DB01017	A01AB23
DB01018	C02AC02
DB01019	N07AB02
DB01020	C01DA14
DB01021	G01AE10
DB01021	C03AA06
DB01021	C03EA02
DB01021	C03AB06
DB01022	B02BA01
DB01023	C07FB02
DB01023	C08CA02
DB01023	C09BB05
DB01024	L04AA06
DB01025	A01AD07
DB01025	R03DX01
DB01026	G01AF11
DB01026	G01AF20
DB01026	J02AB02
DB01026	H02CA03
DB01026	D01AC08
DB01028	N02BG09
DB01029	C09CA04
DB01029	C09DB05
DB01029	C09DA04
DB01029	C09DX07
DB01030	L01CE01
DB01031	C09DX07
DB01032	M04AB01
DB01032	G01AE10
DB01033	L01BB02
DB01033	R03DA20
DB01034	R03DA20
DB01035	C01BA02
DB01036	G04BD07
DB01037	N04BD01
DB01038	R03DA20
DB01039	C10BA03
DB01039	C10BA12
DB01039	C10AB05
DB01039	C10BA09
DB01039	C10BA04
DB01041	L04AX02
DB01042	L01AA03
DB01043	N06DA52
DB01043	N06DX01
DB01043	N06DA53
DB01044	S01AE06
DB01044	J01MA16
DB01045	J04AM02
DB01045	J04AB02
DB01045	J04AM06
DB01045	J04AM05
DB01045	J04AM07
DB01046	A06AX03
DB01047	C05AA11
DB01047	D07AC08
DB01047	D07CC05
DB01048	J05AR13
DB01048	J05AR02
DB01048	J05AR04
DB01048	J05AF06
DB01049	J05AF06
DB01050	G02CC01
DB01050	C01EB16
DB01050	M01AE01
DB01050	M02AA13
DB01050	R02AX02
DB01050	N02AJ08
DB01050	N02AJ19
DB01050	M01AE51
DB01051	M01AE51
DB01053	J01CR50
DB01053	J01CE01
DB01053	S01AA14
DB01053	J01CE08
DB01054	C08CA08
DB01054	C09BB06
DB01055	C09BB06
DB01056	C01BB03
DB01057	S01EB03
DB01058	P02BA01
DB01059	J01RA14
DB01059	J01RA13
DB01059	S01AE02
DB01059	J01MA06
DB01060	A02BD12
DB01060	J01CR50
DB01060	A02BD14
DB01060	A02BD04
DB01060	A02BD07
DB01060	A02BD13
DB01060	A02BD10
DB01060	A02BD05
DB01060	A02BD03
DB01060	A02BD01
DB01060	A02BD15
DB01060	A02BD06
DB01060	J01CA04
DB01060	A02BD16
DB01060	A02BD11
DB01061	J01CR50
DB01061	J01CA09
DB01062	G04BD04
DB01063	N05AB07
DB01064	C01CA02
DB01064	R03AK02
DB01064	R03AB02
DB01064	R03CB01
DB01064	R03CB51
DB01065	N05CH01
DB01066	J01DD16
DB01067	A10BB07
DB01068	N03AE01
DB01069	R06AD52
DB01069	D04AA10
DB01069	V03AB05
DB01069	R06AD02
DB01070	A11CC02
DB01071	R06AD07
DB01072	J05AE08
DB01072	J05AR15
DB01072	J05AR23
DB01073	L01BB05
DB01074	C08EX02
DB01075	D04AA32
DB01075	R06AA02
DB01075	D04AA33
DB01075	R06AA52
DB01076	C10BA05
DB01076	C10BX11
DB01076	C10BX12
DB01076	C10BX18
DB01076	C10AA05
DB01076	C10BX15
DB01076	C10BX03
DB01076	C10BX08
DB01076	C10BX06
DB01077	M05BB01
DB01077	M05BA01
DB01078	C01AA07
DB01079	A06AX06
DB01080	N03AG04
DB01081	A07DA01
DB01082	J04AM01
DB01082	J01GA01
DB01082	A07AA54
DB01082	A07AA04
DB01083	A08AB01
DB01084	S01GX06
DB01085	N07AX01
DB01085	S01EB01
DB01085	S01EB51
DB01086	C05AD03
DB01086	R02AD01
DB01086	D04AB04
DB01086	N01BA05
DB01087	P01BA03
DB01088	B01AC11
DB01089	C02LA03
DB01089	C02AA05
DB01090	C02AA05
DB01091	D01AE23
DB01092	C01AC01
DB01093	M02AX03
DB01093	G04BX13
DB01094	G04BX13
DB01095	C10AA04
DB01096	P02BA02
DB01097	L04AA13
DB01098	C10BX10
DB01098	C10BX05
DB01098	C10BX07
DB01098	C10AA07
DB01098	A10BH52
DB01098	G01AE10
DB01098	C10BX13
DB01098	C10BX09
DB01098	C10BA09
DB01098	C10BX16
DB01098	C10BX17
DB01098	C10BX14
DB01098	C10BA06
DB01099	J02AX01
DB01099	D01AE21
DB01100	N05AG02
DB01101	L01BC06
DB01102	C01CA22
DB01103	P01AX05
DB01104	N06AB06
DB01105	A08AA10
DB01106	R01AC02
DB01106	S01GX02
DB01107	N05CE02
DB01108	H02CA01
DB01109	B01AB51
DB01109	C05BA03
DB01109	S01XA14
DB01109	C05BA53
DB01109	B01AB01
DB01110	A07AC01
DB01110	J02AB01
DB01110	D01AC52
DB01110	G01AF20
DB01110	A01AB09
DB01110	D01AC02
DB01110	S02AA13
DB01110	G01AF04
DB01111	G01AF04
DB01112	S01AA27
DB01112	J01DC02
DB01112	J01RA03
DB01113	G04BE02
DB01113	A03AD01
DB01113	G04BE52
DB01114	R06AB54
DB01114	R06AB04
DB01115	C08CA55
DB01115	C08GA01
DB01115	C08CA05
DB01115	C07FB03
DB01116	C02BA01
DB01117	P01AX06
DB01117	P01BB51
DB01118	C01BD01
DB01119	G01AE10
DB01119	C02DA01
DB01119	V03AH01
DB01120	A10BB09
DB01121	N03AX07
DB01122	N07AA30
DB01123	V03AH01
DB01124	V04CA01
DB01124	A10BB03
DB01125	A10BB03
DB01126	G04CB02
DB01126	G04CA52
DB01127	G01AF05
DB01127	D01AC03
DB01127	G01AF20
DB01127	G01AF55
DB01128	L02BB03
DB01128	L02AE51
DB01129	A02BD12
DB01129	A02BD13
DB01129	A02BC54
DB01129	M01AA05
DB01129	A02BC04
DB01129	M02AA03
DB01130	D07AC18
DB01131	P01BB01
DB01131	P01BB51
DB01131	P01BB52
DB01132	A10BD09
DB01132	A10BG03
DB01132	A10BD05
DB01132	A10BD06
DB01132	A10BD12
DB01133	M05BA05
DB01134	A10BD12
DB01135	M03AC07
DB01136	C07AG02
DB01136	C07FX06
DB01137	J01MA12
DB01137	A02BD10
DB01137	J01RA05
DB01137	S01AE05
DB01138	M04AB02
DB01139	J01DB08
DB01140	J01DB05
DB01141	J02AX05
DB01142	N06AA12
DB01142	D04AX01
DB01143	V03AF05
DB01144	G01AE10
DB01144	S01EC02
DB01145	J04BA03
DB01146	R06AA57
DB01146	R06AA07
DB01147	J01CR50
DB01147	J01CF02
DB01148	G04BD02
DB01149	N06AX06
DB01150	J01DC10
DB01151	N06AA01
DB01152	G01AA04
DB01153	G01AF19
DB01153	G01AF20
DB01153	D01AC14
DB01154	N05CB01
DB01155	J01MA15
DB01156	A08AA62
DB01156	N06AX12
DB01157	P01AX07
DB01158	C01BD02
DB01159	N01AB01
DB01160	N06AX12
DB01161	N01BA04
DB01162	G04CA03
DB01163	J01CA11
DB01164	A12AA07
DB01164	A11GB01
DB01164	G04BA03
DB01164	B05XA07
DB01165	J01MA01
DB01165	J01RA09
DB01165	S01AE01
DB01165	S02AA16
DB01166	B01AC23
DB01167	J02AC02
DB01168	L01XB01
DB01169	L01XX27
DB01170	S01EX01
DB01170	C02CC02
DB01170	C02LF01
DB01171	N06AG02
DB01172	S01AA24
DB01172	J01GB04
DB01172	A07AA08
DB01173	M03BC51
DB01173	N04AB02
DB01173	M03BC01
DB01174	N05CB01
DB01174	N03AA02
DB01175	N06AB10
DB01176	R06AE03
DB01176	R06AE53
DB01177	L01DB06
DB01178	M03BB02
DB01178	M03BB72
DB01178	M03BB52
DB01179	D06BB04
DB01180	C02LA52
DB01180	C02LA02
DB01180	C02AA01
DB01181	L01AA06
DB01182	C01BC03
DB01183	A06AH04
DB01183	N02AA53
DB01183	V03AB15
DB01183	N02AA55
DB01183	N02AX51
DB01184	A03FA03
DB01185	G03BA01
DB01186	N04BC02
DB01187	V08AD04
DB01188	D01AE14
DB01188	G01AX12
DB01189	N01AB07
DB01190	D10AF01
DB01190	J01FF01
DB01190	D10AF51
DB01190	G01AA10
DB01191	A08AA04
DB01192	N02AA11
DB01193	C07AB04
DB01193	C07BB04
DB01194	S01EC54
DB01194	S01EC04
DB01194	G01AE10
DB01195	C01BC04
DB01196	L01XX11
DB01197	C09AA01
DB01197	C09BA01
DB01198	N05CF01
DB01199	M03AA02
DB01200	N04BC01
DB01200	G02CB01
DB01201	J04AB05
DB01202	N03AX14
DB01203	C07BA12
DB01203	C07AA12
DB01204	L01DB07
DB01205	V03AB25
DB01206	L01AD02
DB01207	C07AA12
DB01208	J01MA09
DB01209	N02AX03
DB01210	S01ED03
DB01211	A02BD12
DB01211	A02BD14
DB01211	A02BD07
DB01211	A02BD04
DB01211	A02BD09
DB01211	A02BD05
DB01211	J01FA09
DB01211	A02BD06
DB01211	A02BD11
DB01212	J01DD04
DB01212	J01DD54
DB01213	V03AB34
DB01214	S01ED54
DB01214	C07BA68
DB01214	S01ED04
DB01215	N05CD04
DB01216	D11AX10
DB01216	G04CA51
DB01216	G04CB01
DB01217	L02BG03
DB01218	P01BX01
DB01219	M03CA01
DB01220	A07AA11
DB01220	D06AX11
DB01221	N01AX03
DB01222	R03AL11
DB01222	D07AC09
DB01222	R01AD05
DB01222	R03AK07
DB01222	A07EA06
DB01222	R03BA02
DB01222	R03AK12
DB01223	R03DA55
DB01223	R03DA05
DB01223	R03DA20
DB01223	R03DB05
DB01224	N05AH04
DB01225	B01AB05
DB01226	M03AC10
DB01227	N07BC03
DB01228	C01BC08
DB01229	L01CD01
DB01230	N06BA05
DB01231	R03DB05
DB01232	J05AE01
DB01233	A03FA01
DB01234	R01AD53
DB01234	D07XB05
DB01234	R01AD03
DB01234	D10AA03
DB01234	S01CB01
DB01234	S02CA06
DB01234	S03CA01
DB01234	C05AA09
DB01234	S01CA01
DB01234	D07CB04
DB01234	H02AB02
DB01234	S01BA01
DB01234	A01AC02
DB01234	S03BA01
DB01234	D07AB19
DB01234	S02BA06
DB01235	N04BA03
DB01235	N04BA01
DB01235	N04BA02
DB01236	N01AB08
DB01237	R06AA01
DB01238	N05AX12
DB01239	N05AF03
DB01240	B01AC09
DB01241	C10AB04
DB01242	N06AA04
DB01243	N04BA02
DB01244	C08EA02
DB01245	N04BA02
DB01246	R06AD01
DB01247	N06AF01
DB01248	L01CD02
DB01249	V08AB09
DB01250	A07EC03
DB01251	A10BB08
DB01252	A10BX08
DB01253	G02AB03
DB01254	L01EA02
DB01255	N06BA12
DB01256	D06AX13
DB01257	L04AA25
DB01259	L01EH01
DB01260	S01BA11
DB01260	D07BB02
DB01260	D07AB08
DB01261	A10BH51
DB01261	A10BD24
DB01261	A10BD07
DB01261	A10BH01
DB01261	A10BD12
