source	dst
DB02546	DB01234
DB02546	DB01248
DB02546	DB01254
DB02546	DB01262
DB02546	DB01268
DB02546	DB01280
DB02546	DB01590
DB02546	DB04572
DB02546	DB04845
DB02546	DB04868
DB02546	DB05109
DB02546	DB05258
DB02546	DB05472
DB02546	DB06287
DB02546	DB06589
DB02546	DB06616
DB02546	DB06769
DB02546	DB06772
DB02546	DB06813
DB02546	DB08871
DB02546	DB08877
DB02546	DB08889
DB02546	DB08901
DB02546	DB08910
DB02546	DB08935
DB02546	DB09036
DB02546	DB09052
DB02546	DB09053
DB02546	DB09054
DB02546	DB09073
DB02546	DB09074
DB02546	DB09077
DB02546	DB09122
DB02546	DB12025
DB02546	DB12814
DB02546	DB12947
DB02546	DB00445
DB02546	DB00313
DB02546	DB05015
DB02546	DB06176
DB02546	DB06603
DB02546	DB11841
DB02546	DB12174
DB02546	DB12376
DB02546	DB01097
DB02546	DB00072
DB02546	DB08868
DB02546	DB00864
DB02546	DB00914
DB02546	DB01261
DB02546	DB01700
DB02546	DB00007
DB02546	DB00014
DB02546	DB00433
DB02546	DB00904
DB02546	DB01388
DB02546	DB08865
DB02546	DB09063
DB02546	DB09078
DB02546	DB12141
DB02546	DB14568
DB02546	DB11718
DB02546	DB00530
DB02546	DB00539
DB02546	DB05294
DB02546	DB11730
DB02546	DB11978
DB02546	DB09030
DB02546	DB08881
DB02546	DB12768
DB02546	DB00104
DB02546	DB00196
DB02546	DB00675
DB02546	DB01026
DB02546	DB01167
DB02546	DB01259
DB02546	DB05465
DB02546	DB06663
DB02546	DB06699
DB02546	DB06719
DB02546	DB06825
DB02546	DB08912
DB02546	DB11853
DB02546	DB00091
DB02546	DB00331
DB02546	DB11986
DB02546	DB00016
DB02546	DB16390
DB02546	DB15119
DB02546	DB11697
DB02546	DB06650
DB02546	DB06343
DB03010	DB09053
DB03010	DB00877
DB03010	DB06287
DB03010	DB00227
DB03010	DB00864
DB03010	DB01092
DB03010	DB00091
DB03010	DB11919
DB03010	DB01033
DB03010	DB12768
DB03010	DB09030
DB03010	DB09079
DB03010	DB11952
DB03010	DB12141
DB03010	DB12887
DB03010	DB11886
DB03010	DB00361
DB03010	DB00541
DB03010	DB00570
DB03010	DB01008
DB03010	DB01229
DB03010	DB01254
DB03010	DB01590
DB03010	DB05239
DB03010	DB09054
DB03010	DB09063
DB03010	DB09330
DB03010	DB11730
DB03010	DB11963
DB03010	DB12015
DB03010	DB00563
DB03010	DB00997
DB03010	DB01248
DB03010	DB04572
DB03010	DB05109
DB03010	DB05294
DB03010	DB08881
DB03010	DB11363
DB03010	DB11581
DB03010	DB11703
DB03010	DB13874
DB03010	DB15035
DB03010	DB00188
DB03010	DB00398
DB03010	DB00444
DB03010	DB00530
DB03010	DB00675
DB03010	DB00773
DB03010	DB01181
DB03010	DB01268
DB03010	DB04845
DB03010	DB04868
DB03010	DB06589
DB03010	DB06595
DB03010	DB06603
DB03010	DB06616
DB03010	DB06626
DB03010	DB08865
DB03010	DB08877
DB03010	DB08901
DB03010	DB08912
DB03010	DB09073
DB03010	DB09143
DB03010	DB09570
DB03010	DB11828
DB03010	DB12147
DB03010	DB12267
DB03010	DB12978
DB03010	DB14568
DB03010	DB00762
DB03010	DB06176
DB03010	DB08896
DB03010	DB08910
DB03010	DB09074
DB03010	DB12001
DB03010	DB00531
DB03010	DB01128
DB03010	DB06772
DB03010	DB11986
DB03010	DB00635
DB03010	DB00741
DB03010	DB00959
DB03010	DB01234
DB03010	DB00016
DB03010	DB08899
DB03256	DB00293
DB03256	DB00313
DB03256	DB00544
DB03256	DB01101
DB03256	DB09256
DB03256	DB12947
DB03496	DB00091
DB03496	DB00317
DB03496	DB00619
DB03496	DB01234
DB03496	DB01254
DB03496	DB01268
DB03496	DB05294
DB03496	DB06772
DB03496	DB08828
DB03496	DB08881
DB03496	DB08901
DB03496	DB08912
DB03496	DB08916
DB03496	DB09073
DB03496	DB11363
DB03496	DB11581
DB03496	DB11978
DB03496	DB12001
DB03496	DB12141
DB03496	DB12267
DB03496	DB12500
DB03496	DB11757
DB03496	DB14840
DB03496	DB15822
DB03496	DB15133
DB03496	DB11800
DB03496	DB09330
DB03496	DB11901
DB03496	DB00313
DB03496	DB00398
DB03496	DB00530
DB03496	DB01026
DB03496	DB04868
DB03496	DB06589
DB03496	DB08896
DB03496	DB11963
DB03496	DB12332
DB03496	DB13874
DB03496	DB12978
DB03496	DB12941
DB03496	DB11791
DB03496	DB00016
DB03496	DB01167
DB03496	DB12597
DB03496	DB11697
DB03496	DB15569
DB04106	DB00016
DB04297	DB00016
DB04572	DB06643
DB04572	DB00008
DB04572	DB00011
DB04572	DB00018
DB04572	DB00022
DB04572	DB00033
DB04572	DB00034
DB04572	DB00056
DB04572	DB00059
DB04572	DB00068
DB04572	DB00069
DB04572	DB00073
DB04572	DB00078
DB04572	DB00087
DB04572	DB00105
DB04572	DB00188
DB04572	DB00242
DB04572	DB00262
DB04572	DB00290
DB04572	DB00291
DB04572	DB00293
DB04572	DB00305
DB04572	DB00322
DB04572	DB00352
DB04572	DB00361
DB04572	DB00428
DB04572	DB00432
DB04572	DB00441
DB04572	DB00445
DB04572	DB00480
DB04572	DB00515
DB04572	DB00526
DB04572	DB00541
DB04572	DB00544
DB04572	DB00563
DB04572	DB00631
DB04572	DB00642
DB04572	DB00755
DB04572	DB00762
DB04572	DB00851
DB04572	DB00853
DB04572	DB00928
DB04572	DB00958
DB04572	DB00970
DB04572	DB00987
DB04572	DB01005
DB04572	DB01024
DB04572	DB01033
DB04572	DB01041
DB04572	DB01042
DB04572	DB01073
DB04572	DB01101
DB04572	DB01168
DB04572	DB01169
DB04572	DB01206
DB04572	DB01262
DB04572	DB01280
DB04572	DB02546
DB04572	DB05015
DB04572	DB05109
DB04572	DB05258
DB04572	DB05472
DB04572	DB06603
DB04572	DB06769
DB04572	DB06772
DB04572	DB06813
DB04572	DB08871
DB04572	DB08877
DB04572	DB08889
DB04572	DB08901
DB04572	DB08910
DB04572	DB08935
DB04572	DB09052
DB04572	DB09077
DB04572	DB09122
DB04572	DB12025
DB04572	DB12814
DB04572	DB12947
DB04572	DB00877
DB04572	DB01008
DB04572	DB01590
DB04572	DB06287
DB04572	DB09053
DB04572	DB09054
DB04572	DB04845
DB04572	DB01030
DB04572	DB00398
DB04572	DB01204
DB04572	DB01268
DB04572	DB00773
DB04572	DB08865
DB04572	DB01097
DB04572	DB00072
DB04572	DB08868
DB04572	DB00864
DB04572	DB00571
DB04572	DB00635
DB04572	DB00959
DB04572	DB01234
DB04572	DB00741
DB04572	DB12768
DB04572	DB00307
DB04572	DB12015
DB04572	DB00531
DB04572	DB00570
DB04572	DB01181
DB04572	DB00675
DB04572	DB13874
DB04572	DB01229
DB04572	DB08881
DB04572	DB14568
DB04572	DB15822
DB04572	DB08912
DB04572	DB00196
DB04572	DB00227
DB04572	DB11581
DB04572	DB06589
DB04572	DB09073
DB04572	DB09074
DB04572	DB01254
DB04572	DB00501
DB04572	DB01128
DB04572	DB01259
DB04572	DB06663
DB04572	DB06791
DB04572	DB09063
DB04572	DB11703
DB04572	DB12332
DB04572	DB00041
DB04572	DB00444
DB04572	DB00619
DB04572	DB00694
DB04572	DB00997
DB04572	DB01248
DB04572	DB06616
DB04572	DB00313
DB04572	DB00481
DB04572	DB00530
DB04572	DB01388
DB04572	DB03010
DB04572	DB05482
DB04572	DB06233
DB04572	DB06370
DB04572	DB06469
DB04572	DB07348
DB04572	DB11752
DB04572	DB11805
DB04572	DB09030
DB04572	DB05239
DB04572	DB09079
DB04572	DB11952
DB04572	DB11963
DB04572	DB12141
DB04572	DB12887
DB04572	DB09330
DB04572	DB11886
DB04572	DB06176
DB04572	DB11757
DB04572	DB15035
DB04572	DB09036
DB04572	DB00091
DB04572	DB11652
DB04572	DB00104
DB04572	DB15569
DB04572	DB04868
DB04572	DB06595
DB04572	DB01026
DB04572	DB01167
DB04572	DB11730
DB04572	DB00016
DB04572	DB00648
DB04572	DB08899
DB04572	DB11901
DB04572	DB15463
DB04572	DB12130
DB04572	DB11672
DB04572	DB16390
DB04572	DB12597
DB04572	DB15119
DB04572	DB11697
DB04572	DB06650
DB04572	DB06343
DB04690	DB01234
DB04690	DB01254
DB04690	DB05294
DB04690	DB08828
DB04690	DB08912
DB04690	DB09073
DB04690	DB11963
DB04690	DB11978
DB04690	DB12141
DB04690	DB12267
DB04690	DB12500
DB04690	DB11757
DB04690	DB08881
DB04690	DB00091
DB04690	DB00317
DB04690	DB00398
DB04690	DB00530
DB04690	DB00619
DB04690	DB01268
DB04690	DB04868
DB04690	DB06772
DB04690	DB08896
DB04690	DB08901
DB04690	DB08916
DB04690	DB11363
DB04690	DB11581
DB04690	DB12001
DB04690	DB12332
DB04690	DB13874
DB04690	DB14840
DB04690	DB15822
DB04690	DB15133
DB04690	DB11800
DB04690	DB09330
DB04690	DB11901
DB04690	DB12941
DB04690	DB11791
DB04690	DB00016
DB04690	DB01167
DB04690	DB11697
DB04690	DB15569
DB04845	DB06643
DB04845	DB00008
DB04845	DB00011
DB04845	DB00018
DB04845	DB00022
DB04845	DB00033
DB04845	DB00034
DB04845	DB00056
DB04845	DB00059
DB04845	DB00068
DB04845	DB00069
DB04845	DB00073
DB04845	DB00078
DB04845	DB00087
DB04845	DB00105
DB04845	DB00242
DB04845	DB00262
DB04845	DB00290
DB04845	DB00291
DB04845	DB00293
DB04845	DB00305
DB04845	DB00322
DB04845	DB00352
DB04845	DB00428
DB04845	DB00432
DB04845	DB00445
DB04845	DB00480
DB04845	DB00515
DB04845	DB00526
DB04845	DB00544
DB04845	DB00631
DB04845	DB00642
DB04845	DB00755
DB04845	DB00762
DB04845	DB00851
DB04845	DB00853
DB04845	DB00928
DB04845	DB00958
DB04845	DB01005
DB04845	DB01024
DB04845	DB01033
DB04845	DB01041
DB04845	DB01042
DB04845	DB01073
DB04845	DB01101
DB04845	DB01168
DB04845	DB01169
DB04845	DB01206
DB04845	DB01262
DB04845	DB01280
DB04845	DB02546
DB04845	DB05015
DB04845	DB05258
DB04845	DB05472
DB04845	DB06813
DB04845	DB08871
DB04845	DB08877
DB04845	DB08901
DB04845	DB08935
DB04845	DB09052
DB04845	DB09054
DB04845	DB09077
DB04845	DB09122
DB04845	DB12025
DB04845	DB12814
DB04845	DB12947
DB04845	DB00361
DB04845	DB00563
DB04845	DB00987
DB04845	DB01008
DB04845	DB04572
DB04845	DB05109
DB04845	DB09053
DB04845	DB00398
DB04845	DB01204
DB04845	DB01268
DB04845	DB08916
DB04845	DB06616
DB04845	DB06589
DB04845	DB01030
DB04845	DB01590
DB04845	DB00877
DB04845	DB06287
DB04845	DB08865
DB04845	DB01097
DB04845	DB00072
DB04845	DB08868
DB04845	DB00864
DB04845	DB00541
DB04845	DB01092
DB04845	DB00997
DB04845	DB11919
DB04845	DB12768
DB04845	DB00203
DB04845	DB00539
DB04845	DB00641
DB04845	DB01261
DB04845	DB11689
DB04845	DB11978
DB04845	DB12500
DB04845	DB12941
DB04845	DB14723
DB04845	DB14840
DB04845	DB09078
DB04845	DB11800
DB04845	DB00188
DB04845	DB00441
DB04845	DB00970
DB04845	DB06603
DB04845	DB06769
DB04845	DB06772
DB04845	DB08889
DB04845	DB08910
DB04845	DB05239
DB04845	DB11963
DB04845	DB05889
DB04845	DB06176
DB04845	DB11760
DB04845	DB06626
DB04845	DB11967
DB04845	DB12001
DB04845	DB09330
DB04845	DB00773
DB04845	DB08912
DB04845	DB08896
DB04845	DB00307
DB04845	DB12015
DB04845	DB00531
DB04845	DB01181
DB04845	DB00675
DB04845	DB14568
DB04845	DB01229
DB04845	DB08881
DB04845	DB00196
DB04845	DB00227
DB04845	DB11581
DB04845	DB09073
DB04845	DB09074
DB04845	DB00501
DB04845	DB01128
DB04845	DB01259
DB04845	DB06663
DB04845	DB06791
DB04845	DB12332
DB04845	DB01254
DB04845	DB09063
DB04845	DB11703
DB04845	DB00041
DB04845	DB00444
DB04845	DB00570
DB04845	DB00619
DB04845	DB00694
DB04845	DB01248
DB04845	DB13874
DB04845	DB00313
DB04845	DB00481
DB04845	DB00530
DB04845	DB01388
DB04845	DB03010
DB04845	DB05482
DB04845	DB06233
DB04845	DB06370
DB04845	DB06469
DB04845	DB07348
DB04845	DB11752
DB04845	DB11805
DB04845	DB09030
DB04845	DB09079
DB04845	DB11952
DB04845	DB12141
DB04845	DB12887
DB04845	DB11886
DB04845	DB09036
DB04845	DB00091
DB04845	DB00635
DB04845	DB00959
DB04845	DB00741
DB04845	DB11652
DB04845	DB00104
DB04845	DB15822
DB04845	DB11853
DB04845	DB15133
DB04845	DB15569
DB04845	DB04868
DB04845	DB01026
DB04845	DB01167
DB04845	DB11730
DB04845	DB00016
DB04845	DB00648
DB04845	DB01234
DB04845	DB06595
DB04845	DB08899
DB04845	DB11901
DB04845	DB15463
DB04845	DB12130
DB04845	DB11672
DB04845	DB16390
DB04845	DB12597
DB04845	DB15119
DB04845	DB11697
DB04845	DB06650
DB04845	DB06343
DB04849	DB00279
DB04849	DB00451
DB04849	DB00016
DB04865	DB09030
DB04865	DB00580
DB04865	DB00605
DB04865	DB00016
DB04868	DB06643
DB04868	DB00008
DB04868	DB00011
DB04868	DB00018
DB04868	DB00022
DB04868	DB00033
DB04868	DB00034
DB04868	DB00056
DB04868	DB00059
DB04868	DB00068
DB04868	DB00069
DB04868	DB00073
DB04868	DB00078
DB04868	DB00087
DB04868	DB00105
DB04868	DB00242
DB04868	DB00262
DB04868	DB00290
DB04868	DB00291
DB04868	DB00293
DB04868	DB00305
DB04868	DB00322
DB04868	DB00352
DB04868	DB00428
DB04868	DB00432
DB04868	DB00480
DB04868	DB00515
DB04868	DB00526
DB04868	DB00631
DB04868	DB00642
DB04868	DB00851
DB04868	DB00853
DB04868	DB00928
DB04868	DB00958
DB04868	DB01005
DB04868	DB01033
DB04868	DB01041
DB04868	DB01042
DB04868	DB01073
DB04868	DB01168
DB04868	DB01169
DB04868	DB01206
DB04868	DB01262
DB04868	DB01280
DB04868	DB02546
DB04868	DB05258
DB04868	DB05472
DB04868	DB06813
DB04868	DB08871
DB04868	DB08935
DB04868	DB09052
DB04868	DB09077
DB04868	DB09122
DB04868	DB12025
DB04868	DB12814
DB04868	DB12947
DB04868	DB00445
DB04868	DB00987
DB04868	DB00544
DB04868	DB01204
DB04868	DB01101
DB04868	DB08916
DB04868	DB06616
DB04868	DB06589
DB04868	DB01030
DB04868	DB09053
DB04868	DB01590
DB04868	DB00501
DB04868	DB00864
DB04868	DB08865
DB04868	DB01097
DB04868	DB00072
DB04868	DB08868
DB04868	DB00541
DB04868	DB00997
DB04868	DB01700
DB04868	DB00914
DB04868	DB00007
DB04868	DB00014
DB04868	DB11841
DB04868	DB12174
DB04868	DB12376
DB04868	DB09078
DB04868	DB05465
DB04868	DB06699
DB04868	DB06719
DB04868	DB06825
DB04868	DB12768
DB04868	DB04690
DB04868	DB11800
DB04868	DB01092
DB04868	DB00441
DB04868	DB00970
DB04868	DB06769
DB04868	DB08889
DB04868	DB05889
DB04868	DB11760
DB04868	DB11967
DB04868	DB03496
DB04868	DB00947
DB04868	DB00196
DB04868	DB06663
DB04868	DB06791
DB04868	DB00041
DB04868	DB00481
DB04868	DB06370
DB04868	DB03010
DB04868	DB06233
DB04868	DB06469
DB04868	DB07348
DB04868	DB11752
DB04868	DB11805
DB04868	DB00694
DB04868	DB00313
DB04868	DB01024
DB04868	DB05015
DB04868	DB09036
DB04868	DB00091
DB04868	DB00279
DB04868	DB00451
DB04868	DB00331
DB04868	DB12015
DB04868	DB11652
DB04868	DB11791
DB04868	DB00755
DB04868	DB00104
DB04868	DB11853
DB04868	DB15133
DB04868	DB15569
DB04868	DB06626
DB04868	DB06772
DB04868	DB08875
DB04868	DB09063
DB04868	DB01254
DB04868	DB00530
DB04868	DB00762
DB04868	DB01259
DB04868	DB06595
DB04868	DB01026
DB04868	DB01167
DB04868	DB11730
DB04868	DB09074
DB04868	DB09073
DB04868	DB06603
DB04868	DB08901
DB04868	DB08877
DB04868	DB00203
DB04868	DB05109
DB04868	DB00307
DB04868	DB00361
DB04868	DB00398
DB04868	DB00444
DB04868	DB00531
DB04868	DB00563
DB04868	DB00570
DB04868	DB00635
DB04868	DB00773
DB04868	DB00959
DB04868	DB01181
DB04868	DB01234
DB04868	DB01248
DB04868	DB01268
DB04868	DB04572
DB04868	DB04845
DB04868	DB08910
DB04868	DB12141
DB04868	DB14568
DB04868	DB08912
DB04868	DB00539
DB04868	DB05294
DB04868	DB06176
DB04868	DB11978
DB04868	DB00877
DB04868	DB06287
DB04868	DB05239
DB04868	DB09030
DB04868	DB09079
DB04868	DB01388
DB04868	DB01261
DB04868	DB11581
DB04868	DB12500
DB04868	DB14723
DB04868	DB01008
DB04868	DB12887
DB04868	DB08881
DB04868	DB01229
DB04868	DB08828
DB04868	DB08899
DB04868	DB00741
DB04868	DB11703
DB04868	DB09054
DB04868	DB09143
DB04868	DB09570
DB04868	DB01128
DB04868	DB05482
DB04868	DB05812
DB04868	DB00675
DB04868	DB12332
DB04868	DB13874
DB04868	DB11757
DB04868	DB11963
DB04868	DB00619
DB04868	DB01095
DB04868	DB00317
DB04868	DB00433
DB04868	DB00904
DB04868	DB11718
DB04868	DB08896
DB04868	DB00351
DB04868	DB00377
DB04868	DB00499
DB04868	DB00571
DB04868	DB00580
DB04868	DB00982
DB04868	DB00990
DB04868	DB01006
DB04868	DB11919
DB04868	DB11942
DB04868	DB15233
DB04868	DB15685
DB04868	DB09330
DB04868	DB12001
DB04868	DB12267
DB04868	DB11901
DB04868	DB11363
DB04868	DB11952
DB04868	DB12147
DB04868	DB12978
DB04868	DB11986
DB04868	DB15035
DB04868	DB12941
DB04868	DB11828
DB04868	DB11689
DB04868	DB00227
DB04868	DB15102
DB04868	DB14840
DB04868	DB00188
DB04868	DB12674
DB04868	DB15822
DB04868	DB11886
DB04868	DB00641
DB04868	DB00016
DB04868	DB00648
DB04868	DB15463
DB04868	DB12130
DB04868	DB11672
DB04868	DB16390
DB04868	DB12597
DB04868	DB15119
DB04868	DB11697
DB04868	DB06650
DB04868	DB06343
DB04960	DB00016
DB05015	DB06643
DB05015	DB00008
DB05015	DB00011
DB05015	DB00018
DB05015	DB00033
DB05015	DB00034
DB05015	DB00056
DB05015	DB00059
DB05015	DB00068
DB05015	DB00069
DB05015	DB00073
DB05015	DB00078
DB05015	DB00087
DB05015	DB00105
DB05015	DB00242
DB05015	DB00262
DB05015	DB00290
DB05015	DB00291
DB05015	DB00293
DB05015	DB00305
DB05015	DB00352
DB05015	DB00361
DB05015	DB00428
DB05015	DB00432
DB05015	DB00441
DB05015	DB00445
DB05015	DB00480
DB05015	DB00526
DB05015	DB00541
DB05015	DB00563
DB05015	DB00631
DB05015	DB00642
DB05015	DB00762
DB05015	DB00851
DB05015	DB00853
DB05015	DB00877
DB05015	DB00928
DB05015	DB00958
DB05015	DB00970
DB05015	DB00987
DB05015	DB01005
DB05015	DB01008
DB05015	DB01024
DB05015	DB01033
DB05015	DB01042
DB05015	DB01073
DB05015	DB01168
DB05015	DB01169
DB05015	DB01206
DB05015	DB01262
DB05015	DB01280
DB05015	DB01590
DB05015	DB04572
DB05015	DB04845
DB05015	DB05258
DB05015	DB05472
DB05015	DB06287
DB05015	DB06603
DB05015	DB06769
DB05015	DB06772
DB05015	DB06813
DB05015	DB08871
DB05015	DB08877
DB05015	DB08889
DB05015	DB08901
DB05015	DB08910
DB05015	DB08935
DB05015	DB09052
DB05015	DB09053
DB05015	DB09054
DB05015	DB09077
DB05015	DB09122
DB05015	DB12025
DB05015	DB12814
DB05015	DB12947
DB05015	DB00022
DB05015	DB00041
DB05015	DB00188
DB05015	DB00307
DB05015	DB00322
DB05015	DB00444
DB05015	DB00515
DB05015	DB00531
DB05015	DB00544
DB05015	DB00570
DB05015	DB00619
DB05015	DB00635
DB05015	DB00694
DB05015	DB00755
DB05015	DB00773
DB05015	DB00959
DB05015	DB00997
DB05015	DB01030
DB05015	DB01041
DB05015	DB01101
DB05015	DB01181
DB05015	DB01204
DB05015	DB01229
DB05015	DB01234
DB05015	DB01248
DB05015	DB01254
DB05015	DB01268
DB05015	DB05109
DB05015	DB06616
DB05015	DB09036
DB05015	DB09073
DB05015	DB09074
DB05015	DB02546
DB05015	DB01097
DB05015	DB00072
DB05015	DB08868
DB05015	DB00864
DB05015	DB08881
DB05015	DB11901
DB05015	DB12768
DB05015	DB00539
DB05015	DB05294
DB05015	DB08916
DB05015	DB11828
DB05015	DB11978
DB05015	DB11986
DB05015	DB12500
DB05015	DB14840
DB05015	DB09030
DB05015	DB00196
DB05015	DB00203
DB05015	DB00641
DB05015	DB01167
DB05015	DB01259
DB05015	DB01388
DB05015	DB07348
DB05015	DB08865
DB05015	DB11581
DB05015	DB11757
DB05015	DB15822
DB05015	DB11791
DB05015	DB00499
DB05015	DB11919
DB05015	DB00571
DB05015	DB00831
DB05015	DB00904
DB05015	DB06626
DB05015	DB00675
DB05015	DB09256
DB05015	DB12978
DB05015	DB00398
DB05015	DB04868
DB05015	DB06589
DB05015	DB01026
DB05015	DB08896
DB05015	DB11963
DB05015	DB12332
DB05015	DB13874
DB05015	DB00313
DB05015	DB00530
DB05015	DB11967
DB05015	DB05239
DB05015	DB08912
DB05015	DB09063
DB05015	DB12001
DB05015	DB01261
DB05015	DB05889
DB05015	DB06176
DB05015	DB11760
DB05015	DB14723
DB05015	DB12941
DB05015	DB11689
DB05015	DB09078
DB05015	DB09079
DB05015	DB09330
DB05015	DB11952
DB05015	DB12141
DB05015	DB12887
DB05015	DB11853
DB05015	DB11800
DB05015	DB00091
DB05015	DB12147
DB05015	DB11652
DB05015	DB15133
DB05015	DB00016
DB05015	DB15569
DB05015	DB11672
DB05015	DB12597
DB05015	DB15119
DB05015	DB11697
DB05015	DB06650
DB05015	DB06343
DB05109	DB06643
DB05109	DB00008
DB05109	DB00011
DB05109	DB00018
DB05109	DB00033
DB05109	DB00034
DB05109	DB00056
DB05109	DB00059
DB05109	DB00068
DB05109	DB00069
DB05109	DB00073
DB05109	DB00078
DB05109	DB00087
DB05109	DB00105
DB05109	DB00242
DB05109	DB00262
DB05109	DB00290
DB05109	DB00291
DB05109	DB00293
DB05109	DB00305
DB05109	DB00352
DB05109	DB00432
DB05109	DB00441
DB05109	DB00445
DB05109	DB00480
DB05109	DB00526
DB05109	DB00541
DB05109	DB00563
DB05109	DB00631
DB05109	DB00635
DB05109	DB00642
DB05109	DB00762
DB05109	DB00851
DB05109	DB00853
DB05109	DB00928
DB05109	DB00958
DB05109	DB00970
DB05109	DB00987
DB05109	DB01024
DB05109	DB01033
DB05109	DB01042
DB05109	DB01073
DB05109	DB01168
DB05109	DB01169
DB05109	DB01262
DB05109	DB01280
DB05109	DB02546
DB05109	DB04572
DB05109	DB05258
DB05109	DB05472
DB05109	DB06769
DB05109	DB06772
DB05109	DB06813
DB05109	DB08871
DB05109	DB08889
DB05109	DB08910
DB05109	DB08935
DB05109	DB09052
DB05109	DB09077
DB05109	DB09122
DB05109	DB12025
DB05109	DB12814
DB05109	DB12947
DB05109	DB00877
DB05109	DB01008
DB05109	DB09054
DB05109	DB01206
DB05109	DB04845
DB05109	DB05015
DB05109	DB00515
DB05109	DB01030
DB05109	DB00428
DB05109	DB01005
DB05109	DB01268
DB05109	DB00773
DB05109	DB00227
DB05109	DB00641
DB05109	DB01095
DB05109	DB08865
DB05109	DB01097
DB05109	DB00072
DB05109	DB08868
DB05109	DB00864
DB05109	DB00501
DB05109	DB06603
DB05109	DB05812
DB05109	DB12332
DB05109	DB12768
DB05109	DB00007
DB05109	DB00282
DB05109	DB00982
DB05109	DB00307
DB05109	DB00531
DB05109	DB00570
DB05109	DB00959
DB05109	DB01181
DB05109	DB00675
DB05109	DB08881
DB05109	DB13874
DB05109	DB01229
DB05109	DB00741
DB05109	DB14568
DB05109	DB15822
DB05109	DB08912
DB05109	DB00196
DB05109	DB11581
DB05109	DB06589
DB05109	DB09073
DB05109	DB09074
DB05109	DB01128
DB05109	DB09063
DB05109	DB01254
DB05109	DB01259
DB05109	DB06663
DB05109	DB06791
DB05109	DB11703
DB05109	DB00041
DB05109	DB00444
DB05109	DB00619
DB05109	DB00694
DB05109	DB00997
DB05109	DB01248
DB05109	DB06616
DB05109	DB01388
DB05109	DB06370
DB05109	DB00530
DB05109	DB00481
DB05109	DB03010
DB05109	DB05482
DB05109	DB06233
DB05109	DB06469
DB05109	DB07348
DB05109	DB11752
DB05109	DB11805
DB05109	DB09030
DB05109	DB05239
DB05109	DB09079
DB05109	DB11952
DB05109	DB12141
DB05109	DB12887
DB05109	DB09330
DB05109	DB11886
DB05109	DB01006
DB05109	DB06626
DB05109	DB11689
DB05109	DB00203
DB05109	DB01204
DB05109	DB11963
DB05109	DB01590
DB05109	DB12500
DB05109	DB15119
DB05109	DB00022
DB05109	DB00361
DB05109	DB06287
DB05109	DB00571
DB05109	DB00317
DB05109	DB08901
DB05109	DB00914
DB05109	DB09053
DB05109	DB00904
DB05109	DB11757
DB05109	DB00377
DB05109	DB00433
DB05109	DB11718
DB05109	DB00188
DB05109	DB00755
DB05109	DB01041
DB05109	DB08877
DB05109	DB06803
DB05109	DB00313
DB05109	DB00580
DB05109	DB08875
DB05109	DB12147
DB05109	DB15233
DB05109	DB08828
DB05109	DB00544
DB05109	DB00665
DB05109	DB08896
DB05109	DB00322
DB05109	DB01101
DB05109	DB00398
DB05109	DB09036
DB05109	DB00091
DB05109	DB12015
DB05109	DB11652
DB05109	DB00104
DB05109	DB15569
DB05109	DB06595
DB05109	DB01026
DB05109	DB01167
DB05109	DB04868
DB05109	DB11730
DB05109	DB00016
DB05109	DB01234
DB05109	DB08899
DB05109	DB11901
DB05109	DB00648
DB05109	DB15463
DB05109	DB12130
DB05109	DB11672
DB05109	DB16390
DB05109	DB12597
DB05109	DB11697
DB05109	DB15133
DB05109	DB06650
DB05109	DB06343
DB05239	DB00196
DB05239	DB08865
DB05239	DB11581
DB05239	DB00091
DB05239	DB00227
DB05239	DB08881
DB05239	DB11901
DB05239	DB01092
DB05239	DB01095
DB05239	DB00451
DB05239	DB00398
DB05239	DB00539
DB05239	DB00675
DB05239	DB01259
DB05239	DB01388
DB05239	DB05294
DB05239	DB07348
DB05239	DB08896
DB05239	DB08901
DB05239	DB08916
DB05239	DB09030
DB05239	DB09073
DB05239	DB11828
DB05239	DB11963
DB05239	DB11978
DB05239	DB12332
DB05239	DB13874
DB05239	DB14568
DB05239	DB08899
DB05239	DB00864
DB05239	DB01590
DB05239	DB06287
DB05239	DB11986
DB05239	DB12500
DB05239	DB11757
DB05239	DB00203
DB05239	DB00641
DB05239	DB08889
DB05239	DB04845
DB05239	DB14840
DB05239	DB15822
DB05239	DB01169
DB05239	DB00307
DB05239	DB12015
DB05239	DB00531
DB05239	DB01181
DB05239	DB01229
DB05239	DB00570
DB05239	DB00741
DB05239	DB00959
DB05239	DB08912
DB05239	DB06589
DB05239	DB09063
DB05239	DB06663
DB05239	DB06791
DB05239	DB11703
DB05239	DB01254
DB05239	DB00501
DB05239	DB01128
DB05239	DB09074
DB05239	DB00041
DB05239	DB00313
DB05239	DB03010
DB05239	DB05482
DB05239	DB06233
DB05239	DB06370
DB05239	DB06469
DB05239	DB11752
DB05239	DB11805
DB05239	DB00619
DB05239	DB00694
DB05239	DB00997
DB05239	DB06616
DB05239	DB00444
DB05239	DB00481
DB05239	DB00530
DB05239	DB01248
DB05239	DB06176
DB05239	DB06603
DB05239	DB08910
DB05239	DB09079
DB05239	DB11952
DB05239	DB12141
DB05239	DB00877
DB05239	DB01008
DB05239	DB12978
DB05239	DB12887
DB05239	DB00541
DB05239	DB06772
DB05239	DB00762
